INDEX,CHANNEL,SAMPLE,IBD_ID,IBD_Name,Cell_ID,Cell_Name,NielsenArea,StoreTypeChannel,StoreType,Handler,BAU_XPanel,BAU_ZPanel,BAU_XUniverse,BAU_ZUniverse,BAU_XFactor,BAU_ZFactor,BAU_XZRatio,VUE_XUniverse,VUE_ZUniverse,VUE_XPanel,VUE_ZPanel,VUE_XFactor,VUE_ZFactor,VUE_XZRatio,VUE_XZDistance,XZ Proposed Distance,ADJ_XFactor,ADJ_XUniverse,VAR_XUniverse (BAU vs VUE),VAR_XUniverse (BAU vs ADJ),VAR_XFactor (BAU vs VUE),VAR_XFactor (BAU vs ADJ),VAR_ZUniverse,BAU_N Area-Channel Cell Weight,BAU_NSPC Area-Channel Cell Weight,VUE_N Area-Channel Cell Weight,VUE_NSPC Area-Channel Cell Weight,ADJ_NSPC Area-Channel Cell Weight,N Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs ADJ),NSPC Area-Channel Cell Weight diff (VUE vs ADJ),Average BAU Universe,Average BAU Panel,Average VUE Universe,Average VUE Panel,Average ADJ Universe,DTest,NSPCTest,XFTest,SignTest,CellDiagnostic
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003749,19067_CUNDINAMARCA_TRADICIONALES_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,886,886,886.0,886.0,1.0,877,877,1,1,877.0,877.0,1.0,0.0,0.0,877.0,877,-0.0102,-0.0102,-0.0102,-0.0102,-0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231328,45 LICORERIAS EJE+CEN,10003623,6629_CENTRO_LICORERIAS,6:centro,Tradicionales,6:licoreria,1,230397,20,8027840,487,34.8435,24.35,1.4309445585215606,8782229,488,251531,20,34.915,24.4,1.4309,1.3468,1.3468,34.915,8782229,0.094,0.094,0.0021,0.0021,0.0021,0.04628397643033644,0.1551937509260001,0.046361390841725254,0.14646852203855984,0.14646852203855984,-7.741441138881672e-05,0.008725228887440262,0.008725228887440262,0.0,16484.271,11519.85,17996.371,12576.55,17996.371,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003541,2613_MEDELLIN_SUR_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,67109,5,1640609,190,24.4469,38.0,0.6433394736842105,852791,190,34883,5,24.4469,38.0,0.6433,-1.2397,-1.2397,24.4469,852791,-0.4802,-0.4802,0.0,0.0,0.0,0.007666236281471918,0.015984103435502398,0.007694488316526951,0.0077252139921806205,0.0077252139921806205,-2.8252035055032973e-05,0.008258889443321777,0.008258889443321777,0.0,8634.784,13421.8,4488.374,6976.6,4488.374,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003597,4624_BOGOTA_AREA_METRO_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,35186,5,589924,167,16.7659,33.4,0.5019730538922156,669751,175,38121,5,17.5691,35.0,0.502,-2.2185,-2.2185,17.5691,669751,0.1353,0.1353,0.0479,0.0479,0.0479,0.004713120537352186,0.0026863010726101773,0.004910488804085527,0.0029579837398893915,0.0029579837398893915,-0.000197368266733341,-0.0002716826672792142,-0.0002716826672792142,0.0,3532.479,7037.2,3827.149,7624.2,3827.149,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003637,7632_META_LICORERIAS,7:llanos,Tradicionales,6:licoreria,1,45949,5,469378,38,10.2152,7.6,1.3441052631578947,607037,39,57901,5,10.484,7.8,1.3441,0.5725,0.5725,10.484,607037,0.2933,0.2933,0.0263,0.0263,0.0263,0.004919730709476955,0.012103694690594666,0.005030959752321981,0.018604302634018667,0.018604302634018667,-0.00011122904284502615,-0.006500607943424001,-0.006500607943424001,0.0,12352.053,9189.8,15565.051,11580.2,15565.051,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003592,4619_BOGOTA_ORI_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,29688,5,1677952,348,56.5195,69.6,0.8120617816091955,1543111,355,26763,5,57.6564,71.0,0.8121,-0.5175,-0.5175,57.6564,1543111,-0.0804,-0.0804,0.0201,0.0201,0.0201,0.009821352976039286,0.007640788063188466,0.009961277288287784,0.006815215276788625,0.006815215276788625,-0.0001399243122484975,0.0008255727863998403,0.0008255727863998403,0.0,4821.701,5937.6,4346.792,5352.6,4346.792,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003538,2610_MEDELLIN_NOR_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,71317,10,2396687,322,33.6061,32.2,1.0436677018633538,2558284,317,77326,10,33.0843,31.7,1.0437,0.1323,0.1323,33.0843,2558284,0.0674,0.0674,-0.0155,-0.0155,-0.0155,0.012992253066494512,0.02335041006755658,0.012837646296521281,0.02317483574846804,0.02317483574846804,0.00015460676997323085,0.00017557431908854157,0.00017557431908854157,0.0,7443.127,7131.7,8070.297,7732.6,8070.297,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003542,2614_CHOCO_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,24099,5,1660195,239,68.8906,47.8,1.4412259414225943,996397,238,14524,5,68.6024,47.6,1.4412,0.6846,0.6846,68.6024,996397,-0.3998,-0.3998,-0.0042,-0.0042,-0.0042,0.009643318269851518,0.01617492565450019,0.009638359049123234,0.00902610375363576,0.00902610375363576,4.959220728283434e-06,0.00714882190086443,0.00714882190086443,0.0,6946.423,4819.8,4186.542,2904.8,4186.542,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003564,3617_BUCARAMANGA_AREA_METRO_LICORERIAS,3:santanderes,Tradicionales,6:licoreria,1,165370,5,3751268,103,22.6841,20.6,1.1011699029126214,3525751,109,146872,5,24.0055,21.8,1.1012,0.2054,0.2054,24.0055,3525751,-0.0601,-0.0601,0.0583,0.0583,0.0583,0.007131976180584407,0.043608319849742345,0.007522948443646905,0.030883772119863182,0.030883772119863182,-0.00039097226306249785,0.012724547729879163,0.012724547729879163,0.0,36420.078,33074.0,32346.339,29374.4,32346.339,0,0,1,1,Anomalous
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003457,164_BARRANQUILLA_ORI_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,26464,5,2637383,221,99.6593,44.2,2.254735294117647,3124882,218,31787,5,98.3065,43.6,2.2547,1.2443,1.2443,98.3065,3124882,0.1848,0.1848,-0.0136,-0.0136,-0.0136,0.00684634448574969,0.011317365740715034,0.006772920744399913,0.011302308870758039,0.011302308870758039,7.342374134977712e-05,1.5056869956994734e-05,1.5056869956994734e-05,0.0,11933.86,5292.8,14334.321,6357.4,14334.321,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003459,166_CARTAGENA_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,42982,6,4612591,238,107.3145,39.6667,2.705405289575387,5646726,243,51535,6,109.5689,40.5,2.7054,1.5441,1.5441,109.5689,5646726,0.2242,0.2242,0.021,0.021,0.021,0.007372986369268897,0.019793249353366765,0.007549631838941188,0.02042350442689998,0.02042350442689998,-0.00017664546967229022,-0.0006302550735332139,-0.0006302550735332139,0.0,19380.634,7163.667,23237.556,8589.167,23237.556,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003539,2611_MEDELLIN_CEN_ALT_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,34434,4,1653752,180,48.0267,45.0,1.0672599999999999,1366497,185,27683,4,49.3608,46.25,1.0673,0.126,0.126,49.3608,1366497,-0.1737,-0.1737,0.0278,0.0278,0.0278,0.007262750161394448,0.016112152880222504,0.007492001781881505,0.012378744316805456,0.012378744316805456,-0.00022925162048705646,0.003733408563417048,0.003733408563417048,0.0,9187.511,8608.5,7386.47,6920.75,7386.47,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003636,7631_LLANOS_LICORERIAS,7:llanos,Tradicionales,6:licoreria,1,190192,7,1801416,227,9.4716,32.4286,0.29207551358985584,1305543,230,136040,7,9.5968,32.8571,0.2921,-6.4127,-6.4127,9.5968,1305543,-0.2753,-0.2753,0.0132,0.0132,0.0132,0.029388917659243913,0.04645251646807537,0.029669762641898866,0.04001192196476431,0.04001192196476431,-0.0002808449826549528,0.00644059450331106,0.00644059450331106,0.0,7935.753,27170.286,5676.274,19434.286,5676.274,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003595,4622_BOGOTA_SUR_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,107609,10,11126537,435,103.3978,43.5,2.37696091954023,5155777,438,49521,10,104.1109,43.8,2.377,1.8319,1.8319,104.1109,5155777,-0.5366,-0.5366,0.0069,0.0069,0.0069,0.012276691220049107,0.050666235443102545,0.01229025197822549,0.02277070811763731,0.02277070811763731,-1.3560758176383789e-05,0.027895527325465234,0.027895527325465234,0.0,25578.246,10760.9,11771.18,4952.1,11771.18,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003540,2612_MEDELLIN_CEN_BAJ_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,67900,5,189319,119,2.7882,23.8,0.11715126050420167,177150,116,65179,5,2.7179,23.2,0.1172,-16.851,-16.851,2.7179,177150,-0.0643,-0.0643,-0.0252,-0.0252,-0.0252,0.004801484828921885,0.0018444946226101881,0.004697687603774349,0.0016047562166050027,0.0016047562166050027,0.00010379722514753612,0.0002397384060051854,0.0002397384060051854,0.0,1590.916,13580.0,1527.155,13035.8,1527.155,1,0,0,0,Normal
CERVEZAS,MONT,20000211,20231328,45 LICORERIAS EJE+CEN,10003613,5627_PEREIRA_AREA_METRO_LICORERIAS,5:eje_cafetero,Tradicionales,6:licoreria,1,30089,4,656291,86,21.8117,21.5,1.0144976744186045,652309,88,29226,4,22.3189,22.0,1.0145,0.0286,0.0286,22.3189,652309,-0.0061,-0.0061,0.0233,0.0233,0.0233,0.0075096053091163115,0.013631903603360545,0.007736263736263736,0.01169581573486685,0.01169581573486685,-0.00022665842714742444,0.001936087868493695,0.001936087868493695,0.0,7631.291,7522.25,7412.602,7306.5,7412.602,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003563,3616_CUCUTA_LICORERIAS,3:santanderes,Tradicionales,6:licoreria,1,26321,3,248403,63,9.4374,21.0,0.4494,175180,63,18562,3,9.4374,21.0,0.4494,-2.1221,-2.1221,9.4374,175180,-0.2948,-0.2948,0.0,0.0,0.0,0.0043622766929788115,0.0028876735748113833,0.0043481261646766516,0.001534487035516017,0.001534487035516017,1.4150528302159932e-05,0.0013531865392953663,0.0013531865392953663,0.0,3942.905,8773.667,2780.635,6187.333,2780.635,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003780,19093_CALI_SUR_TRADICIONALES_GRD_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,32,32,32.0,32.0,1.0,31,31,1,1,31.0,31.0,1.0,0.0,0.0,31.0,31,-0.0312,-0.0312,-0.0312,-0.0312,-0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003596,4623_CUNDINAMARCA_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,75670,6,1279852,148,16.9136,24.6667,0.6856855598843785,2138527,146,128170,6,16.685,24.3333,0.6857,-1.1228,-1.1228,16.685,2138527,0.6709,0.6709,-0.0135,-0.0135,-0.0135,0.004176897242683374,0.005827984283369181,0.004096750659408496,0.009444895331719461,0.009444895331719461,8.014658327487774e-05,-0.00361691104835028,-0.00361691104835028,0.0,8647.649,12611.667,14647.445,21361.667,14647.445,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003598,4625_BOYACA_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,31593,5,850092,285,26.9076,57.0,0.4720631578947368,1271203,283,47577,5,26.7188,56.6,0.4721,-2.5007,-2.5007,26.7188,1271203,0.4954,0.4954,-0.007,-0.007,-0.007,0.008043349420032174,0.0038710122853407064,0.00794096189460688,0.005614322045205776,0.005614322045205776,0.00010238752542529421,-0.00174330975986507,-0.00174330975986507,0.0,2982.779,6318.6,4491.883,9515.4,4491.883,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003666,8635_PACIFICO_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,41639,11,5830052,890,140.0142,80.9091,1.7305123898300685,6986208,893,49728,11,140.4861,81.1818,1.7305,1.4001,1.4001,140.4861,6986208,0.1983,0.1983,0.0034,0.0034,0.0034,0.025011943905797713,0.044346349200348516,0.025224563583978305,0.04100856127137641,0.04100856127137641,-0.00021261967818059224,0.0033377879289721024,0.0033377879289721024,0.0,6550.62,3785.364,7823.301,4520.727,7823.301,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003562,3615_SANTANDERES_LICORERIAS,3:santanderes,Tradicionales,6:licoreria,1,64567,5,988228,157,15.3055,31.4,0.4874363057324841,1057799,160,67816,5,15.598,32.0,0.4874,-2.3513,-2.3513,15.598,1057799,0.0704,0.0704,0.0191,0.0191,0.0191,0.010871070488851959,0.01148810554417098,0.011042860100766098,0.009265777210194127,0.009265777210194127,-0.00017178961191413947,0.0022223283339768522,0.0022223283339768522,0.0,6294.446,12913.4,6611.244,13563.2,6611.244,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003456,163_BARRANQUILLA_OCC_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,64349,5,1822076,92,28.3155,18.4,1.5388858695652174,2280563,97,76389,5,29.8544,19.4,1.5389,0.783,0.783,29.8544,2280563,0.2516,0.2516,0.0543,0.0543,0.0543,0.0028500619578686495,0.007818773571900283,0.003013639046820145,0.0082485122398934,0.0082485122398934,-0.0001635770889514953,-0.00042973866799311637,-0.00042973866799311637,0.0,19805.174,12869.8,23510.959,15277.8,23510.959,0,1,1,0,Anomalous
CERVEZAS,MONT,20000211,20231328,45 LICORERIAS EJE+CEN,10003624,6630_IBAGUE_LICORERIAS,6:centro,Tradicionales,6:licoreria,1,71963,6,1687195,173,23.4453,28.8333,0.8131327319453548,1899681,175,80099,6,23.7164,29.1667,0.8131,-0.5629,-0.5629,23.7164,1899681,0.1259,0.1259,0.0116,0.0116,0.0116,0.01644174111385668,0.03261675875373609,0.01662549876496295,0.03168255671934009,0.03168255671934009,-0.00018375765110626927,0.000934202034396002,0.000934202034396002,0.0,9752.572,11993.833,10855.32,13349.833,10855.32,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003455,162_BARRANQUILLA_AREA_METRO_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,158039,7,2435760,128,15.4124,18.2857,0.842866283489284,3240490,128,210252,7,15.4124,18.2857,0.8429,-0.4932,-0.4932,15.4124,3240490,0.3304,0.3304,0.0,0.0,0.0,0.003965303593556382,0.010452174286633397,0.003976760804051325,0.011720448603372133,0.011720448603372133,-1.1457210494942964e-05,-0.0012682743167387357,-0.0012682743167387357,0.0,19029.375,22577.0,25316.328,30036.0,25316.328,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231333,55 TRADICIONAL GRANDES PACIFICO,10003664,8490_CALI_SUR_TRADICIONALES_GRD,8:pacifico,Tradicionales,4:tradicional,1,26503,5,887609,93,33.4909,18.6,1.8005860215053764,786703,92,23745,5,33.1308,18.4,1.8006,0.9942,0.9942,33.1308,786703,-0.1137,-0.1137,-0.0108,-0.0108,-0.0108,0.0026136076216170642,0.006751606789677372,0.0025987232359753684,0.004617892593217327,0.004617892593217327,1.4884385641695825e-05,0.0021337141964600454,0.0021337141964600454,0.0,9544.183,5300.6,8551.12,4749.0,8551.12,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003458,165_ATLANTICO_SUR_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,98986,9,3494238,460,35.3003,51.1111,0.6906581936213464,2435991,469,67683,9,35.991,52.1111,0.6907,-1.3437,-1.3437,35.991,2435991,-0.3029,-0.3029,0.0196,0.0196,0.0196,0.014250309789343246,0.014994245974553039,0.014571100133594308,0.008810675951407684,0.008810675951407684,-0.0003207903442510613,0.006183570023145355,0.006183570023145355,0.0,7596.17,10998.444,5194.011,7520.333,5194.011,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231328,45 LICORERIAS EJE+CEN,10003612,5626_EJE_CAFETERO_LICORERIAS,5:eje_cafetero,Tradicionales,6:licoreria,1,81705,17,7815693,558,95.6575,32.8235,2.914299206361296,7824180,565,80780,17,96.8576,33.2353,2.9143,2.7083,2.7083,96.8576,7824180,0.0011,0.0011,0.0125,0.0125,0.0125,0.04872511351728956,0.16234075062656622,0.04967032967032967,0.1402865322361496,0.1402865322361496,-0.000945216153040114,0.02205421839041663,0.02205421839041663,0.0,14006.618,4806.176,13848.106,4751.765,13848.106,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003638,7633_VILLAVICENCIO_LICORERIAS,7:llanos,Tradicionales,6:licoreria,1,93105,5,949840,136,10.2018,27.2,0.37506617647058826,566783,133,56810,5,9.9768,26.6,0.3751,-3.7257,-3.7257,9.9768,566783,-0.4033,-0.4033,-0.0221,-0.0221,-0.0221,0.017607457276022784,0.024493208810200815,0.01715686274509804,0.017370609138844917,0.017370609138844917,0.00045059453092474375,0.007122599671355898,0.007122599671355898,0.0,6984.118,18621.0,4261.526,11362.0,4261.526,1,1,0,0,Anomalous
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003667,8636_VALLE_DEL_CAUCA_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,42331,18,4623711,738,109.2275,41.0,2.6640853658536585,10894700,746,98673,18,110.4114,41.4444,2.6641,2.6501,2.6501,110.4114,10894700,1.3563,1.3563,0.0108,0.0108,0.0108,0.020740241126380576,0.035170304245569786,0.021072255804756794,0.06395114094559803,0.06395114094559803,-0.0003320146783762183,-0.028780836700028248,-0.028780836700028248,0.0,6265.191,2351.722,14604.155,5481.833,14604.155,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003454,161_ATLANTICO_NOR_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,46316,6,3883922,259,83.857,43.1667,1.9426317045315022,4696592,263,55155,6,85.152,43.8333,1.9426,1.1886,1.1886,85.152,4696592,0.2092,0.2092,0.0154,0.0154,0.0154,0.008023543990086741,0.016666432513749205,0.008171000714574207,0.016986988124329572,0.016986988124329572,-0.00014745672448746548,-0.00032055561058036766,-0.00032055561058036766,0.0,14995.838,7719.333,17857.764,9192.5,17857.764,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003593,4620_BOGOTA_NOR_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,42871,5,2047823,357,47.7671,71.4,0.6690070028011204,1429689,353,30269,5,47.2319,70.6,0.669,-1.1063,-1.1063,47.2319,1429689,-0.3018,-0.3018,-0.0112,-0.0112,-0.0112,0.010075353484040301,0.009325047161016998,0.009905157416241091,0.006314282196067978,0.006314282196067978,0.00017019606779920989,0.00301076496494902,0.00301076496494902,0.0,5736.199,8574.2,4050.11,6053.8,4050.11,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20231328,45 LICORERIAS EJE+CEN,10003614,5628_PEREIRA_LICORERIAS,5:eje_cafetero,Tradicionales,6:licoreria,1,46994,6,1328028,174,28.2595,29.0,0.9744655172413793,1325752,178,45859,6,28.9092,29.6667,0.9745,-0.0642,-0.0642,28.9092,1325752,-0.0017,-0.0017,0.023,0.023,0.023,0.015193852602165561,0.02758463803185431,0.015648351648351648,0.023770561347660688,0.023770561347660688,-0.0004544990461860868,0.0038140766841936215,0.0038140766841936215,0.0,7632.345,7832.333,7448.045,7643.167,7448.045,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003472,268_ANTIOQUIA_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,56358,9,1914859,513,33.9767,57.0,0.5960824561403509,2537811,510,75132,9,33.778,56.6667,0.5961,-2.0329,-2.0329,33.778,2537811,0.3253,0.3253,-0.0058,-0.0058,-0.0058,0.020698837959974178,0.018656062669656623,0.0206536265338355,0.02298937611526141,0.02298937611526141,4.521142613867629e-05,-0.0043333134456047875,-0.0043333134456047875,0.0,3732.669,6262.0,4976.1,8348.0,4976.1,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231327,47 LICORERIAS ANTIOQUIA,10003473,269_MEDELLLIN_AREA_METRO_LICORERIAS,2:antioquia_choco,Tradicionales,6:licoreria,1,33645,5,2037492,392,60.5585,78.4,0.7724298469387755,2242261,395,36745,5,61.022,79.0,0.7724,-0.6588,-0.6588,61.022,2242261,0.1005,0.1005,0.0077,0.0077,0.0077,0.0158166559070368,0.01985084982284545,0.01599643623699024,0.020312064798198984,0.020312064798198984,-0.00017978032995344048,-0.0004612149753535355,-0.0004612149753535355,0.0,5197.684,6729.0,5676.61,7349.0,5676.61,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003665,8634_PUTUMAYO_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,22101,7,3107231,214,140.5923,30.5714,4.598817849362476,4745437,218,33133,7,143.2205,31.1429,4.5988,2.0704,2.0704,143.2205,4745437,0.5272,0.5272,0.0187,0.0187,0.0187,0.006014107860495181,0.02363518386665301,0.0061578441895938085,0.027855389357711174,0.027855389357711174,-0.0001437363290986279,-0.004220205491058164,-0.004220205491058164,0.0,14519.771,3157.286,21768.06,4733.286,21768.06,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003565,3618_BUCARAMANGA_LICORERIAS,3:santanderes,Tradicionales,6:licoreria,1,138554,8,2651709,176,19.1385,22.0,0.8699318181818182,1527883,176,79832,8,19.1385,22.0,0.8699,-0.4229,-0.4229,19.1385,1527883,-0.4238,-0.4238,0.0,0.0,0.0,0.012186677745464617,0.030825996495169216,0.012147146110842708,0.013383472173109479,0.013383472173109479,3.953163462190948e-05,0.017442524322059737,0.017442524322059737,0.0,15066.528,17319.25,8681.153,9979.0,8681.153,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229372,35 LICORERIAS SAN+CUND,10003594,4621_BOGOTA_OCC_LICORERIAS,4:cundi_boy,Tradicionales,6:licoreria,1,24637,5,1994548,317,80.9574,63.4,1.2769305993690854,2220920,319,27261,5,81.4682,63.8,1.2769,0.4849,0.4849,81.4682,2220920,0.1135,0.1135,0.0063,0.0063,0.0063,0.00894646233736912,0.009082452030723422,0.00895111959144733,0.009808787515950178,0.009808787515950178,-4.65725407821152e-06,-0.0007263354852267562,-0.0007263354852267562,0.0,6291.95,4927.4,6962.132,5452.2,6962.132,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227874,12 LICORERIAS ATLANTICO,10003460,167_ATLANTICO_NOR_RESTO_LICORERIAS,1:atlantico,Tradicionales,6:licoreria,1,335148,25,13675906,726,40.8056,29.04,1.405151515151515,15996000,728,390927,25,40.918,29.12,1.4052,1.4417,1.4417,40.918,15996000,0.1696,0.1696,0.0028,0.0028,0.0028,0.022490706319702604,0.05868515495763762,0.022617827073041913,0.05785553908808255,0.05785553908808255,-0.000127120753339309,0.0008296158695550657,0.0008296158695550657,0.0,18837.336,13405.92,21972.527,15637.08,21972.527,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003779,19092_CALI_SUR_TRADICIONALES_PEQ_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,53,53,53.0,53.0,1.0,53,53,1,1,53.0,53.0,1.0,0.0,0.0,53.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003668,8637_CALI_AREA_METRO_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,41792,5,2457317,226,58.7987,45.2,1.3008561946902653,2274379,226,38680,5,58.7987,45.2,1.3009,0.5171,0.5171,58.7987,2274379,-0.0744,-0.0744,0.0,0.0,0.0,0.00635134755360706,0.018691606486177622,0.006383820123156884,0.013350448566064998,0.013350448566064998,-3.247256954982437e-05,0.005341157920112624,0.005341157920112624,0.0,10873.084,8358.4,10063.624,7736.0,10063.624,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227879,30 KIOSKOS SIN ATLANTICO-SANTANDERES,10003543,2910_PUTUMAYO_KIOSKOS,8:pacifico,Tradicionales,9:kiosko,1,74,5,74,54,1.0,10.8,0.09259259259259259,11062,53,11271,5,0.9815,10.6,0.0926,-21.913,-21.913,0.9815,11062,148.4865,148.4865,-0.0185,-0.0185,-0.0185,0.0015175786190034567,5.628817445926365e-07,0.0014970905598553753,6.493318045840688e-05,6.493318045840688e-05,2.0488059148081328e-05,-6.437029871381425e-05,-6.437029871381425e-05,0.0,1.37,14.8,208.717,2254.2,208.717,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227879,30 KIOSKOS SIN ATLANTICO-SANTANDERES,10003462,192_CHOCO_KIOSKOS,2:antioquia_choco,Tradicionales,9:kiosko,1,2129,5,3951,168,1.8558,33.6,0.055232142857142855,3648,188,1757,5,2.0767,37.6,0.0552,-38.2494,-38.2494,2.0767,3648,-0.0767,-0.0767,0.119,0.119,0.119,0.006778566817301485,3.849374998776062e-05,0.007613493702668773,3.3046292284363814e-05,3.3046292284363814e-05,-0.0008349268853672879,5.447457703396807e-06,5.447457703396807e-06,0.0,23.518,425.8,19.404,351.4,19.404,1,0,1,1,Anomalous
CERVEZAS,MONT,20000211,20227879,30 KIOSKOS SIN ATLANTICO-SANTANDERES,10003544,2911_PACIFICO_KIOSKOS,8:pacifico,Tradicionales,9:kiosko,1,18783,13,958674,1485,51.0395,114.2308,0.4468103173574902,1114288,1453,22312,13,49.9396,111.7692,0.4468,-4.464,-4.464,49.9396,1114288,0.1623,0.1623,-0.0215,-0.0215,-0.0215,0.04173341202259506,0.007292163427237855,0.041042878933393596,0.006540794050500569,0.006540794050500569,0.0006905330892014658,0.0007513693767372863,0.0007513693767372863,0.0,645.572,1444.846,766.888,1716.308,766.888,1,1,0,1,Anomalous
